acc,accept_status,accuracy,average_response_time,avg_rt,background,canvas_backend,checkbox_status,correct,correct_consent_sketchpad,correct_instruction_sketchpad,correct_new_keyboard_response,correct_response,count_age_form,count_checkbox_security_form,count_consent_sketchpad,count_country_logger,count_eurozone_form,count_eurozone_logger,count_experiment,count_fixation_dots,count_getting_started,count_goodbye_sketchpad,count_images_sketchpad,count_information_display_sketchpad,count_instruction_sketchpad,count_new_1_form_base,count_new_1_form_text_input,count_new_1_sketchpad,count_new_2_logger,count_new_4_form_multiple_choice,count_new_form_base,count_new_form_consent,count_new_form_multiple_choice,count_new_form_text_display,count_new_form_text_input,count_new_inline_script,count_new_keyboard_response,count_new_loop,count_new_sequence,count_occupation_form,count_occupation_logger,count_open_security_input_form,count_personal_data_logger,count_response_logger,count_schooling_level_form,count_schooling_logger,count_security_feature_logger,count_welcome,datetime,denomination,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,form_response,fullscreen,height,logfile,note_type,opensesame_codename,opensesame_version,reason,response,response_consent_sketchpad,response_goodbye_sketchpad,response_information_display_sketchpad,response_instruction_sketchpad,response_new_1_sketchpad,response_new_keyboard_response,response_time,response_time_consent_sketchpad,response_time_goodbye_sketchpad,response_time_information_display_sketchpad,response_time_instruction_sketchpad,response_time_new_1_sketchpad,response_time_new_keyboard_response,response_time_welcome,response_welcome,round_decimals,show,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,time_age_form,time_checkbox_security_form,time_consent_sketchpad,time_country_logger,time_eurozone_form,time_eurozone_logger,time_experiment,time_fixation_dots,time_getting_started,time_goodbye_sketchpad,time_images_sketchpad,time_information_display_sketchpad,time_instruction_sketchpad,time_new_1_form_base,time_new_1_form_text_input,time_new_1_sketchpad,time_new_2_logger,time_new_4_form_multiple_choice,time_new_form_base,time_new_form_consent,time_new_form_multiple_choice,time_new_form_text_display,time_new_form_text_input,time_new_inline_script,time_new_keyboard_response,time_new_loop,time_new_sequence,time_occupation_form,time_occupation_logger,time_open_security_input_form,time_personal_data_logger,time_response_logger,time_schooling_level_form,time_schooling_logger,time_security_feature_logger,time_welcome,title,total_correct,total_response_time,total_responses,width
54,NA,54,2503,2503,#3d3846,psycho,NA,0,undefined,undefined,0,left,0,0,0,0,0,0,0,36,NA,0,36,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,36,0,36,0,0,0,0,36,0,0,0,NA,Fri Oct 27 18:34:39 2023,50,The main experiment item,yes,CogPsy_Assignment_With_Instruction.osexp,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment,no,mono,no,18,no,white,no,Professional and Technical Occupations,yes,768,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment/log_without/subject-1.csv,fake,Melodramatic Milgram,4.0.5,BadInk,right,return,NA,return,return,NA,right,1729.559,3482.3355,NA,4295.5865,19551.3157,NA,1729.559,NA,NA,2,fake_2_50,1024,2,48000,-16,experiment,1,odd,50091.348,NA,37826.4876,58163.5326,NA,46724.1526,18223.9355,204776.4088,NA,NA,205280.0133,86430.715,18270.7707,NA,NA,NA,NA,NA,NA,NA,NA,NA,54916.5712,NA,205280.1291,90726.7768,204771.3191,NA,86414.6672,NA,54913.4506,207010.2797,NA,50088.4681,NA,NA,New experiment,20,92611.2138,37,1024
55,NA,55,2462,2462,#3d3846,psycho,NA,1,undefined,undefined,1,right,0,0,0,0,0,0,0,37,NA,0,37,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,37,0,37,0,0,0,0,37,0,0,0,NA,Fri Oct 27 18:34:39 2023,20,The main experiment item,yes,CogPsy_Assignment_With_Instruction.osexp,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment,no,mono,no,18,no,white,no,Professional and Technical Occupations,yes,768,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment/log_without/subject-1.csv,real,Melodramatic Milgram,4.0.5,genuine,right,return,NA,return,return,NA,right,958.2408,3482.3355,NA,4295.5865,19551.3157,NA,958.2408,NA,NA,2,real_20,1024,2,48000,-16,experiment,1,odd,50091.348,NA,37826.4876,58163.5326,NA,46724.1526,18223.9355,207104.716,NA,NA,207609.2361,86430.715,18270.7707,NA,NA,NA,NA,NA,NA,NA,NA,NA,54916.5712,NA,207609.3463,90726.7768,207099.8747,NA,86414.6672,NA,54913.4506,208568.1458,NA,50088.4681,NA,NA,New experiment,21,93569.4546,38,1024
53,NA,53,2415,2415,#3d3846,psycho,NA,0,undefined,undefined,0,left,0,0,0,0,0,0,0,38,NA,0,38,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,38,0,38,0,0,0,0,38,0,0,0,NA,Fri Oct 27 18:34:39 2023,20,The main experiment item,yes,CogPsy_Assignment_With_Instruction.osexp,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment,no,mono,no,18,no,white,no,Professional and Technical Occupations,yes,768,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment/log_without/subject-1.csv,fake,Melodramatic Milgram,4.0.5,NoNumOnThread_BlurryWatermark,right,return,NA,return,return,NA,right,617.1587,3482.3355,NA,4295.5865,19551.3157,NA,617.1587,NA,NA,2,fake_20,1024,2,48000,-16,experiment,1,odd,50091.348,NA,37826.4876,58163.5326,NA,46724.1526,18223.9355,208701.0064,NA,NA,209204.3205,86430.715,18270.7707,NA,NA,NA,NA,NA,NA,NA,NA,NA,54916.5712,NA,209204.5145,90726.7768,208695.5837,NA,86414.6672,NA,54913.4506,209822.3118,NA,50088.4681,NA,NA,New experiment,21,94186.6133,39,1024
55,NA,55,2373,2373,#3d3846,psycho,NA,1,undefined,undefined,1,left,0,0,0,0,0,0,0,39,NA,0,39,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,39,0,39,0,0,0,0,39,0,0,0,NA,Fri Oct 27 18:34:39 2023,50,The main experiment item,yes,CogPsy_Assignment_With_Instruction.osexp,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment,no,mono,no,18,no,white,no,Professional and Technical Occupations,yes,768,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment/log_without/subject-1.csv,fake,Melodramatic Milgram,4.0.5,bottom_left,left,return,NA,return,return,NA,left,736.9072,3482.3355,NA,4295.5865,19551.3157,NA,736.9072,NA,NA,2,fake_1_50,1024,2,48000,-16,experiment,1,odd,50091.348,NA,37826.4876,58163.5326,NA,46724.1526,18223.9355,209928.0894,NA,NA,210432.7068,86430.715,18270.7707,NA,NA,NA,NA,NA,NA,NA,NA,NA,54916.5712,NA,210432.8715,90726.7768,209922.9769,NA,86414.6672,NA,54913.4506,211170.4021,NA,50088.4681,NA,NA,New experiment,22,94923.5205,40,1024
53,NA,53,2333,2333,#3d3846,psycho,NA,0,undefined,undefined,0,left,0,0,0,0,0,0,0,40,NA,0,40,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,40,0,40,0,0,0,0,40,0,0,0,NA,Fri Oct 27 18:34:39 2023,50,The main experiment item,yes,CogPsy_Assignment_With_Instruction.osexp,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment,no,mono,no,18,no,white,no,Professional and Technical Occupations,yes,768,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment/log_without/subject-1.csv,fake,Melodramatic Milgram,4.0.5,PurpleDenomination,right,return,NA,return,return,NA,right,768.0903,3482.3355,NA,4295.5865,19551.3157,NA,768.0903,NA,NA,2,fake_2_50,1024,2,48000,-16,experiment,1,odd,50091.348,NA,37826.4876,58163.5326,NA,46724.1526,18223.9355,211276.7122,NA,NA,211781.1152,86430.715,18270.7707,NA,NA,NA,NA,NA,NA,NA,NA,NA,54916.5712,NA,211781.2966,90726.7768,211271.5048,NA,86414.6672,NA,54913.4506,212549.9249,NA,50088.4681,NA,NA,New experiment,22,95691.6108,41,1024
54,NA,54,2293,2293,#3d3846,psycho,NA,1,undefined,undefined,1,right,0,0,0,0,0,0,0,41,NA,0,41,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,41,0,41,0,0,0,0,41,0,0,0,NA,Fri Oct 27 18:34:39 2023,50,The main experiment item,yes,CogPsy_Assignment_With_Instruction.osexp,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment,no,mono,no,18,no,white,no,Professional and Technical Occupations,yes,768,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment/log_without/subject-1.csv,real,Melodramatic Milgram,4.0.5,photo,right,return,NA,return,return,NA,right,640.2839,3482.3355,NA,4295.5865,19551.3157,NA,640.2839,NA,NA,2,real_50,1024,2,48000,-16,experiment,1,odd,50091.348,NA,37826.4876,58163.5326,NA,46724.1526,18223.9355,212668.7417,NA,NA,213172.67,86430.715,18270.7707,NA,NA,NA,NA,NA,NA,NA,NA,NA,54916.5712,NA,213172.783,90726.7768,212664.0747,NA,86414.6672,NA,54913.4506,213813.6679,NA,50088.4681,NA,NA,New experiment,23,96331.8947,42,1024
55,NA,55,2255,2255,#3d3846,psycho,NA,1,undefined,undefined,1,left,0,0,0,0,0,0,0,42,NA,0,42,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,42,0,42,0,0,0,0,42,0,0,0,NA,Fri Oct 27 18:34:39 2023,50,The main experiment item,yes,CogPsy_Assignment_With_Instruction.osexp,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment,no,mono,no,18,no,white,no,Professional and Technical Occupations,yes,768,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment/log_without/subject-1.csv,fake,Melodramatic Milgram,4.0.5,bottom_left,left,return,NA,return,return,NA,left,646.2235,3482.3355,NA,4295.5865,19551.3157,NA,646.2235,NA,NA,2,fake_1_50,1024,2,48000,-16,experiment,1,odd,50091.348,NA,37826.4876,58163.5326,NA,46724.1526,18223.9355,213909.0659,NA,NA,214414.1494,86430.715,18270.7707,NA,NA,NA,NA,NA,NA,NA,NA,NA,54916.5712,NA,214414.2779,90726.7768,213904.6006,NA,86414.6672,NA,54913.4506,215061.1418,NA,50088.4681,NA,NA,New experiment,24,96978.1182,43,1024
56,NA,56,2218,2218,#3d3846,psycho,NA,1,undefined,undefined,1,right,0,0,0,0,0,0,0,43,NA,0,43,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,43,0,43,0,0,0,0,43,0,0,0,NA,Fri Oct 27 18:34:39 2023,20,The main experiment item,yes,CogPsy_Assignment_With_Instruction.osexp,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment,no,mono,no,18,no,white,no,Professional and Technical Occupations,yes,768,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment/log_without/subject-1.csv,real,Melodramatic Milgram,4.0.5,photo,right,return,NA,return,return,NA,right,621.434,3482.3355,NA,4295.5865,19551.3157,NA,621.434,NA,NA,2,real_20,1024,2,48000,-16,experiment,1,odd,50091.348,NA,37826.4876,58163.5326,NA,46724.1526,18223.9355,215194.5033,NA,NA,215699.585,86430.715,18270.7707,NA,NA,NA,NA,NA,NA,NA,NA,NA,54916.5712,NA,215699.6658,90726.7768,215188.3932,NA,86414.6672,NA,54913.4506,216321.6835,NA,50088.4681,NA,NA,New experiment,25,97599.5522,44,1024
57,NA,57,2186,2186,#3d3846,psycho,NA,1,undefined,undefined,1,left,0,0,0,0,0,0,0,44,NA,0,44,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,44,0,44,0,0,0,0,44,0,0,0,NA,Fri Oct 27 18:34:39 2023,20,The main experiment item,yes,CogPsy_Assignment_With_Instruction.osexp,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment,no,mono,no,18,no,white,no,Professional and Technical Occupations,yes,768,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment/log_without/subject-1.csv,fake,Melodramatic Milgram,4.0.5,PurpleDenomination,left,return,NA,return,return,NA,left,785.6625,3482.3355,NA,4295.5865,19551.3157,NA,785.6625,NA,NA,2,fake_20,1024,2,48000,-16,experiment,1,odd,50091.348,NA,37826.4876,58163.5326,NA,46724.1526,18223.9355,216431.0813,NA,NA,216934.8851,86430.715,18270.7707,NA,NA,NA,NA,NA,NA,NA,NA,NA,54916.5712,NA,216935.0138,90726.7768,216427.0715,NA,86414.6672,NA,54913.4506,217721.3257,NA,50088.4681,NA,NA,New experiment,26,98385.2147,45,1024
58,NA,58,2151,2151,#3d3846,psycho,NA,1,undefined,undefined,1,right,0,0,0,0,0,0,0,45,NA,0,45,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,45,0,45,0,0,0,0,45,0,0,0,NA,Fri Oct 27 18:34:39 2023,20,The main experiment item,yes,CogPsy_Assignment_With_Instruction.osexp,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment,no,mono,no,18,no,white,no,Professional and Technical Occupations,yes,768,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment/log_without/subject-1.csv,real,Melodramatic Milgram,4.0.5,photo,right,return,NA,return,return,NA,right,591.2462,3482.3355,NA,4295.5865,19551.3157,NA,591.2462,NA,NA,2,real_20,1024,2,48000,-16,experiment,1,odd,50091.348,NA,37826.4876,58163.5326,NA,46724.1526,18223.9355,217855.4139,NA,NA,218359.7859,86430.715,18270.7707,NA,NA,NA,NA,NA,NA,NA,NA,NA,54916.5712,NA,218359.9035,90726.7768,217849.576,NA,86414.6672,NA,54913.4506,218951.7281,NA,50088.4681,NA,NA,New experiment,27,98976.4609,46,1024
59,NA,59,2118,2118,#3d3846,psycho,NA,1,undefined,undefined,1,right,0,0,0,0,0,0,0,46,NA,0,46,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,46,0,46,0,0,0,0,46,0,0,0,NA,Fri Oct 27 18:34:39 2023,50,The main experiment item,yes,CogPsy_Assignment_With_Instruction.osexp,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment,no,mono,no,18,no,white,no,Professional and Technical Occupations,yes,768,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment/log_without/subject-1.csv,real,Melodramatic Milgram,4.0.5,photo,right,return,NA,return,return,NA,right,579.2554,3482.3355,NA,4295.5865,19551.3157,NA,579.2554,NA,NA,2,real_50,1024,2,48000,-16,experiment,1,odd,50091.348,NA,37826.4876,58163.5326,NA,46724.1526,18223.9355,219069.552,NA,NA,219573.9375,86430.715,18270.7707,NA,NA,NA,NA,NA,NA,NA,NA,NA,54916.5712,NA,219574.125,90726.7768,219064.5447,NA,86414.6672,NA,54913.4506,220153.9972,NA,50088.4681,NA,NA,New experiment,28,99555.7163,47,1024
58,NA,58,2086,2086,#3d3846,psycho,NA,0,undefined,undefined,0,left,0,0,0,0,0,0,0,47,NA,0,47,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,47,0,47,0,0,0,0,47,0,0,0,NA,Fri Oct 27 18:34:39 2023,50,The main experiment item,yes,CogPsy_Assignment_With_Instruction.osexp,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment,no,mono,no,18,no,white,no,Professional and Technical Occupations,yes,768,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment/log_without/subject-1.csv,fake,Melodramatic Milgram,4.0.5,NoNumOnThread_BlurryWatermark,right,return,NA,return,return,NA,right,601.6146,3482.3355,NA,4295.5865,19551.3157,NA,601.6146,NA,NA,2,fake_2_50,1024,2,48000,-16,experiment,1,odd,50091.348,NA,37826.4876,58163.5326,NA,46724.1526,18223.9355,220279.4326,NA,NA,220783.5887,86430.715,18270.7707,NA,NA,NA,NA,NA,NA,NA,NA,NA,54916.5712,NA,220783.7548,90726.7768,220272.8139,NA,86414.6672,NA,54913.4506,221385.9641,NA,50088.4681,NA,NA,New experiment,28,100157.3309,48,1024
59,NA,59,2055,2055,#3d3846,psycho,NA,1,undefined,undefined,1,right,0,0,0,0,0,0,0,48,NA,0,48,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,48,0,48,0,0,0,0,48,0,0,0,NA,Fri Oct 27 18:34:39 2023,50,The main experiment item,yes,CogPsy_Assignment_With_Instruction.osexp,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment,no,mono,no,18,no,white,no,Professional and Technical Occupations,yes,768,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment/log_without/subject-1.csv,real,Melodramatic Milgram,4.0.5,photo_2,right,return,NA,return,return,NA,right,569.5456,3482.3355,NA,4295.5865,19551.3157,NA,569.5456,NA,NA,2,real_50,1024,2,48000,-16,experiment,1,odd,50091.348,NA,37826.4876,58163.5326,NA,46724.1526,18223.9355,221493.4611,NA,NA,221998.3212,86430.715,18270.7707,NA,NA,NA,NA,NA,NA,NA,NA,NA,54916.5712,NA,221998.4822,90726.7768,221488.8479,NA,86414.6672,NA,54913.4506,222568.6124,NA,50088.4681,NA,NA,New experiment,29,100726.8765,49,1024
58,NA,58,2025,2025,#3d3846,psycho,NA,0,undefined,undefined,0,left,0,0,0,0,0,0,0,49,NA,0,49,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,49,0,49,0,0,0,0,49,0,0,0,NA,Fri Oct 27 18:34:39 2023,50,The main experiment item,yes,CogPsy_Assignment_With_Instruction.osexp,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment,no,mono,no,18,no,white,no,Professional and Technical Occupations,yes,768,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment/log_without/subject-1.csv,fake,Melodramatic Milgram,4.0.5,NoNumOnThread_BlurryWatermark,right,return,NA,return,return,NA,right,543.2409,3482.3355,NA,4295.5865,19551.3157,NA,543.2409,NA,NA,2,fake_2_50,1024,2,48000,-16,experiment,1,odd,50091.348,NA,37826.4876,58163.5326,NA,46724.1526,18223.9355,222685.6889,NA,NA,223189.8541,86430.715,18270.7707,NA,NA,NA,NA,NA,NA,NA,NA,NA,54916.5712,NA,223190.0517,90726.7768,222680.9799,NA,86414.6672,NA,54913.4506,223733.8815,NA,50088.4681,NA,NA,New experiment,29,101270.1174,50,1024
56,NA,56,1998,1998,#3d3846,psycho,NA,0,undefined,undefined,0,right,0,0,0,0,0,0,0,50,NA,0,50,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,50,0,50,0,0,0,0,50,0,0,0,NA,Fri Oct 27 18:34:39 2023,50,The main experiment item,yes,CogPsy_Assignment_With_Instruction.osexp,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment,no,mono,no,18,no,white,no,Professional and Technical Occupations,yes,768,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment/log_without/subject-1.csv,real,Melodramatic Milgram,4.0.5,genuine,left,return,NA,return,return,NA,left,629.3945,3482.3355,NA,4295.5865,19551.3157,NA,629.3945,NA,NA,2,real_20,1024,2,48000,-16,experiment,1,odd,50091.348,NA,37826.4876,58163.5326,NA,46724.1526,18223.9355,223831.2295,NA,NA,224336.0278,86430.715,18270.7707,NA,NA,NA,NA,NA,NA,NA,NA,NA,54916.5712,NA,224336.1619,90726.7768,223826.2893,NA,86414.6672,NA,54913.4506,224966.1899,NA,50088.4681,NA,NA,New experiment,29,101899.5119,51,1024
55,NA,55,1972,1972,#3d3846,psycho,NA,0,undefined,undefined,0,left,0,0,0,0,0,0,0,51,NA,0,51,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,51,0,51,0,0,0,0,51,0,0,0,NA,Fri Oct 27 18:34:39 2023,50,The main experiment item,yes,CogPsy_Assignment_With_Instruction.osexp,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment,no,mono,no,18,no,white,no,Professional and Technical Occupations,yes,768,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment/log_without/subject-1.csv,fake,Melodramatic Milgram,4.0.5,PurpleDenomination2,right,return,NA,return,return,NA,right,650.5527,3482.3355,NA,4295.5865,19551.3157,NA,650.5527,NA,NA,2,fake_2_50,1024,2,48000,-16,experiment,1,odd,50091.348,NA,37826.4876,58163.5326,NA,46724.1526,18223.9355,225081.9289,NA,NA,225585.9535,86430.715,18270.7707,NA,NA,NA,NA,NA,NA,NA,NA,NA,54916.5712,NA,225586.131,90726.7768,225076.8956,NA,86414.6672,NA,54913.4506,226237.3238,NA,50088.4681,NA,NA,New experiment,29,102550.0646,52,1024
56,NA,56,1949,1949,#3d3846,psycho,NA,1,undefined,undefined,1,left,0,0,0,0,0,0,0,52,NA,0,52,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,52,0,52,0,0,0,0,52,0,0,0,NA,Fri Oct 27 18:34:39 2023,20,The main experiment item,yes,CogPsy_Assignment_With_Instruction.osexp,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment,no,mono,no,18,no,white,no,Professional and Technical Occupations,yes,768,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment/log_without/subject-1.csv,fake,Melodramatic Milgram,4.0.5,DullHologram,left,return,NA,return,return,NA,left,795.1231,3482.3355,NA,4295.5865,19551.3157,NA,795.1231,NA,NA,2,fake_20,1024,2,48000,-16,experiment,1,odd,50091.348,NA,37826.4876,58163.5326,NA,46724.1526,18223.9355,226348.6593,NA,NA,226853.2988,86430.715,18270.7707,NA,NA,NA,NA,NA,NA,NA,NA,NA,54916.5712,NA,226853.4195,90726.7768,226343.5893,NA,86414.6672,NA,54913.4506,227649.2065,NA,50088.4681,NA,NA,New experiment,30,103345.1877,53,1024
55,NA,55,1921,1921,#3d3846,psycho,NA,0,undefined,undefined,0,right,0,0,0,0,0,0,0,53,NA,0,53,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,53,0,53,0,0,0,0,53,0,0,0,NA,Fri Oct 27 18:34:39 2023,20,The main experiment item,yes,CogPsy_Assignment_With_Instruction.osexp,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment,no,mono,no,18,no,white,no,Professional and Technical Occupations,yes,768,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment/log_without/subject-1.csv,real,Melodramatic Milgram,4.0.5,genuine,left,return,NA,return,return,NA,left,416.2315,3482.3355,NA,4295.5865,19551.3157,NA,416.2315,NA,NA,2,real_20,1024,2,48000,-16,experiment,1,odd,50091.348,NA,37826.4876,58163.5326,NA,46724.1526,18223.9355,227744.1807,NA,NA,228248.6531,86430.715,18270.7707,NA,NA,NA,NA,NA,NA,NA,NA,NA,54916.5712,NA,228248.7701,90726.7768,227739.6561,NA,86414.6672,NA,54913.4506,228665.6348,NA,50088.4681,NA,NA,New experiment,30,103761.4192,54,1024
55,NA,55,1921,1921,#3d3846,psycho,NA,0,undefined,undefined,0,right,0,0,0,0,0,0,0,53,NA,0,53,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,53,0,53,0,0,0,0,53,0,0,0,NA,Fri Oct 27 18:34:39 2023,20,The main experiment item,yes,CogPsy_Assignment_With_Instruction.osexp,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment,no,mono,no,18,no,white,no,,yes,768,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment/log_without/subject-1.csv,real,Melodramatic Milgram,4.0.5,genuine,,return,NA,return,return,NA,left,416.2315,3482.3355,NA,4295.5865,19551.3157,NA,416.2315,NA,NA,2,real_20,1024,2,48000,-16,experiment,1,odd,50091.348,NA,37826.4876,58163.5326,NA,46724.1526,18223.9355,227744.1807,NA,NA,228248.6531,86430.715,18270.7707,NA,NA,NA,251250.3378,NA,NA,NA,NA,NA,54916.5712,NA,228248.7701,90726.7768,227739.6561,NA,86414.6672,228723.8453,54913.4506,228665.6348,NA,50088.4681,NA,NA,New experiment,30,103761.4192,54,1024
55,NA,55,1921,1921,#3d3846,psycho,NA,0,undefined,undefined,0,right,0,0,0,0,0,0,0,53,NA,0,53,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,53,0,53,0,0,0,0,53,0,0,0,NA,Fri Oct 27 18:34:39 2023,20,The main experiment item,yes,CogPsy_Assignment_With_Instruction.osexp,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment,no,mono,no,18,no,white,no,Ok,yes,768,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment/log_without/subject-1.csv,real,Melodramatic Milgram,4.0.5,genuine,Silver strip (security thread);Colors of text;Watermark;Ink quality,return,NA,return,return,NA,left,416.2315,3482.3355,NA,4295.5865,19551.3157,NA,416.2315,NA,NA,2,real_20,1024,2,48000,-16,experiment,1,odd,50091.348,NA,37826.4876,58163.5326,NA,46724.1526,18223.9355,227744.1807,NA,NA,228248.6531,86430.715,18270.7707,NA,NA,NA,251250.3378,NA,NA,NA,NA,NA,54916.5712,NA,228248.7701,90726.7768,227739.6561,NA,86414.6672,228723.8453,54913.4506,228665.6348,NA,50088.4681,261906.1807,NA,New experiment,30,103761.4192,54,1024
